week,year,quarter,month,week_number,sku,functionality,functionality_code,color,color_code,feat_main_page,feat_main_flag,vendor,weekly_sales,price,revenue
2017-03-06,2017,1,3,10,22,"Bluetooth tracker",5,white,8,FALSE,0,2,111,13.83,1535.13
2017-03-13,2017,1,3,11,22,"Bluetooth tracker",5,white,8,FALSE,0,2,87,14.14,1230.18
2017-03-20,2017,1,3,12,22,"Bluetooth tracker",5,white,8,FALSE,0,2,123,14.38,1768.74
2017-03-27,2017,1,3,13,22,"Bluetooth tracker",5,white,8,FALSE,0,2,84,16.23,1363.32
2017-04-03,2017,2,4,14,22,"Bluetooth tracker",5,white,8,FALSE,0,2,84,16.14,1355.76
2017-04-10,2017,2,4,15,22,"Bluetooth tracker",5,white,8,TRUE,1,2,115,14.24,1637.60
2017-04-17,2017,2,4,16,22,"Bluetooth tracker",5,white,8,TRUE,1,2,78,14.49,1130.22
2017-04-24,2017,2,4,17,22,"Bluetooth tracker",5,white,8,FALSE,0,2,75,15.31,1148.25
2017-05-01,2017,2,5,18,22,"Bluetooth tracker",5,white,8,FALSE,0,2,138,12.25,1690.50
2017-05-08,2017,2,5,19,22,"Bluetooth tracker",5,white,8,FALSE,0,2,104,10.85,1128.40
2017-05-15,2017,2,5,20,22,"Bluetooth tracker",5,white,8,TRUE,1,2,102,12.30,1254.60
2017-05-22,2017,2,5,21,22,"Bluetooth tracker",5,white,8,TRUE,1,2,128,11.19,1432.32
2017-05-29,2017,2,5,22,22,"Bluetooth tracker",5,white,8,TRUE,1,2,128,13.19,1688.32
2017-06-05,2017,2,6,23,22,"Bluetooth tracker",5,white,8,FALSE,0,2,112,13.19,1477.28
2017-06-12,2017,2,6,24,22,"Bluetooth tracker",5,white,8,FALSE,0,2,114,11.19,1275.66
2017-06-19,2017,2,6,25,22,"Bluetooth tracker",5,white,8,FALSE,0,2,177,12.12,2145.24
2017-06-26,2017,2,6,26,22,"Bluetooth tracker",5,white,8,FALSE,0,2,122,11.19,1365.18
2017-07-03,2017,3,7,27,22,"Bluetooth tracker",5,white,8,FALSE,0,2,150,13.19,1978.50
2017-07-10,2017,3,7,28,22,"Bluetooth tracker",5,white,8,FALSE,0,2,114,13.09,1492.26
2017-07-17,2017,3,7,29,22,"Bluetooth tracker",5,white,8,FALSE,0,2,126,13.10,1650.60
2017-07-24,2017,3,7,30,22,"Bluetooth tracker",5,white,8,FALSE,0,2,125,12.19,1523.75
2017-07-31,2017,3,7,31,22,"Bluetooth tracker",5,white,8,FALSE,0,2,104,12.19,1267.76
2017-08-07,2017,3,8,32,22,"Bluetooth tracker",5,white,8,FALSE,0,2,142,12.10,1718.20
2017-08-14,2017,3,8,33,22,"Bluetooth tracker",5,white,8,FALSE,0,2,155,10.59,1641.45
2017-08-21,2017,3,8,34,22,"Bluetooth tracker",5,white,8,FALSE,0,2,181,13.14,2378.34
2017-08-28,2017,3,8,35,22,"Bluetooth tracker",5,white,8,FALSE,0,2,79,10.09,797.11
2017-09-04,2017,3,9,36,22,"Bluetooth tracker",5,white,8,FALSE,0,2,55,10.09,554.95
2017-09-11,2017,3,9,37,22,"Bluetooth tracker",5,white,8,FALSE,0,2,132,9.53,1257.96
2017-09-18,2017,3,9,38,22,"Bluetooth tracker",5,white,8,FALSE,0,2,129,12.17,1569.93
2017-09-25,2017,3,9,39,22,"Bluetooth tracker",5,white,8,FALSE,0,2,151,9.95,1502.45
2017-10-02,2017,4,10,40,22,"Bluetooth tracker",5,white,8,FALSE,0,2,84,12.09,1015.56
2017-10-09,2017,4,10,41,22,"Bluetooth tracker",5,white,8,FALSE,0,2,109,12.09,1317.81
2017-10-16,2017,4,10,42,22,"Bluetooth tracker",5,white,8,FALSE,0,2,142,10.09,1432.78
2017-10-23,2017,4,10,43,22,"Bluetooth tracker",5,white,8,FALSE,0,2,128,10.92,1397.76
2017-10-30,2017,4,10,44,22,"Bluetooth tracker",5,white,8,FALSE,0,2,152,12.02,1827.04
2017-11-06,2017,4,11,45,22,"Bluetooth tracker",5,white,8,FALSE,0,2,155,11.09,1718.95
2017-11-13,2017,4,11,46,22,"Bluetooth tracker",5,white,8,FALSE,0,2,59,11.09,654.31
2017-11-20,2017,4,11,47,22,"Bluetooth tracker",5,white,8,FALSE,0,2,92,10.09,928.28
2017-11-27,2017,4,11,48,22,"Bluetooth tracker",5,white,8,FALSE,0,2,133,10.05,1336.65
2017-12-04,2017,4,12,49,22,"Bluetooth tracker",5,white,8,FALSE,0,2,106,9.99,1058.94
2017-12-11,2017,4,12,50,22,"Bluetooth tracker",5,white,8,FALSE,0,2,120,10.09,1210.80
2017-12-18,2017,4,12,51,22,"Bluetooth tracker",5,white,8,FALSE,0,2,116,11.09,1286.44
2017-12-25,2017,4,12,52,22,"Bluetooth tracker",5,white,8,FALSE,0,2,111,11.06,1227.66
2018-01-01,2018,1,1,0,22,"Bluetooth tracker",5,white,8,FALSE,0,2,97,11.09,1075.73
2018-01-08,2018,1,1,1,22,"Bluetooth tracker",5,white,8,FALSE,0,2,128,10.96,1402.88
2018-01-15,2018,1,1,2,22,"Bluetooth tracker",5,white,8,FALSE,0,2,89,10.09,898.01
2018-01-22,2018,1,1,3,22,"Bluetooth tracker",5,white,8,FALSE,0,2,119,12.09,1438.71
2018-01-29,2018,1,1,4,22,"Bluetooth tracker",5,white,8,FALSE,0,2,110,10.09,1109.90
2018-02-05,2018,1,2,5,22,"Bluetooth tracker",5,white,8,FALSE,0,2,102,11.09,1131.18
2018-02-12,2018,1,2,6,22,"Bluetooth tracker",5,white,8,FALSE,0,2,107,10.09,1079.63
2018-02-19,2018,1,2,7,22,"Bluetooth tracker",5,white,8,FALSE,0,2,76,12.09,918.84
2018-02-26,2018,1,2,8,22,"Bluetooth tracker",5,white,8,FALSE,0,2,59,11.87,700.33
2018-03-05,2018,1,3,9,22,"Bluetooth tracker",5,white,8,FALSE,0,2,83,11.57,960.31
2018-03-12,2018,1,3,10,22,"Bluetooth tracker",5,white,8,FALSE,0,2,72,11.96,861.12
2018-03-19,2018,1,3,11,22,"Bluetooth tracker",5,white,8,TRUE,1,2,85,11.48,975.80
2018-03-26,2018,1,3,12,22,"Bluetooth tracker",5,white,8,FALSE,0,2,114,10.83,1234.62
2018-04-02,2018,2,4,13,22,"Bluetooth tracker",5,white,8,FALSE,0,2,73,12.09,882.57
2018-04-09,2018,2,4,14,22,"Bluetooth tracker",5,white,8,FALSE,0,2,80,10.09,807.20
2018-04-16,2018,2,4,15,22,"Bluetooth tracker",5,white,8,FALSE,0,2,84,11.05,928.20
2018-04-23,2018,2,4,16,22,"Bluetooth tracker",5,white,8,FALSE,0,2,99,10.08,997.92
2018-04-30,2018,2,4,17,22,"Bluetooth tracker",5,white,8,FALSE,0,2,113,10.09,1140.17
2018-05-07,2018,2,5,18,22,"Bluetooth tracker",5,white,8,FALSE,0,2,105,12.00,1260.00
2018-05-14,2018,2,5,19,22,"Bluetooth tracker",5,white,8,FALSE,0,2,94,12.00,1128.00
2018-05-21,2018,2,5,20,22,"Bluetooth tracker",5,white,8,FALSE,0,2,80,9.86,788.80
2018-05-28,2018,2,5,21,22,"Bluetooth tracker",5,white,8,FALSE,0,2,70,9.24,646.80
2018-06-04,2018,2,6,22,22,"Bluetooth tracker",5,white,8,FALSE,0,2,160,7.51,1201.60
2018-06-11,2018,2,6,23,22,"Bluetooth tracker",5,white,8,FALSE,0,2,144,8.31,1196.64
2018-06-18,2018,2,6,24,22,"Bluetooth tracker",5,white,8,FALSE,0,2,106,10.12,1072.72
2018-06-25,2018,2,6,25,22,"Bluetooth tracker",5,white,8,FALSE,0,2,118,9.98,1177.64
2018-07-02,2018,3,7,26,22,"Bluetooth tracker",5,white,8,FALSE,0,2,121,7.03,850.63
2018-07-09,2018,3,7,27,22,"Bluetooth tracker",5,white,8,FALSE,0,2,185,6.49,1200.65
2018-07-16,2018,3,7,28,22,"Bluetooth tracker",5,white,8,FALSE,0,2,160,4.51,721.60
2018-07-23,2018,3,7,29,22,"Bluetooth tracker",5,white,8,FALSE,0,2,119,7.72,918.68
2018-07-30,2018,3,7,30,22,"Bluetooth tracker",5,white,8,FALSE,0,2,89,12.03,1070.67
2018-08-06,2018,3,8,31,22,"Bluetooth tracker",5,white,8,FALSE,0,2,95,10.15,964.25
2018-08-13,2018,3,8,32,22,"Bluetooth tracker",5,white,8,FALSE,0,2,84,12.16,1021.44
2018-08-20,2018,3,8,33,22,"Bluetooth tracker",5,white,8,FALSE,0,2,135,11.28,1522.80
2018-08-27,2018,3,8,34,22,"Bluetooth tracker",5,white,8,FALSE,0,2,74,10.25,758.50
2018-09-03,2018,3,9,35,22,"Bluetooth tracker",5,white,8,FALSE,0,2,53,10.26,543.78
2018-09-10,2018,3,9,36,22,"Bluetooth tracker",5,white,8,TRUE,1,2,69,10.23,705.87
2018-09-17,2018,3,9,37,22,"Bluetooth tracker",5,white,8,FALSE,0,2,82,10.55,865.10
2018-09-24,2018,3,9,38,22,"Bluetooth tracker",5,white,8,FALSE,0,2,117,10.08,1179.36
2016-10-31,2016,4,10,44,23,"Selfie sticks",4,green,7,FALSE,0,4,4,12.09,48.36
2016-11-07,2016,4,11,45,23,"Selfie sticks",4,green,7,FALSE,0,4,4,12.09,48.36
2016-11-14,2016,4,11,46,23,"Selfie sticks",4,green,7,FALSE,0,4,11,11.09,121.99
2016-11-21,2016,4,11,47,23,"Selfie sticks",4,green,7,FALSE,0,4,39,11.09,432.51
2016-11-28,2016,4,11,48,23,"Selfie sticks",4,green,7,FALSE,0,4,97,11.09,1075.73
2016-12-05,2016,4,12,49,23,"Selfie sticks",4,green,7,FALSE,0,4,191,11.14,2127.74
2016-12-12,2016,4,12,50,23,"Selfie sticks",4,green,7,FALSE,0,4,106,10.09,1069.54
2016-12-19,2016,4,12,51,23,"Selfie sticks",4,green,7,FALSE,0,4,221,10.04,2218.84
2016-12-26,2016,4,12,52,23,"Selfie sticks",4,green,7,FALSE,0,4,95,10.20,969.00
2017-01-02,2017,1,1,1,23,"Selfie sticks",4,green,7,TRUE,1,4,97,12.09,1172.73
2017-01-09,2017,1,1,2,23,"Selfie sticks",4,green,7,TRUE,1,4,134,12.09,1620.06
2017-01-16,2017,1,1,3,23,"Selfie sticks",4,green,7,FALSE,0,4,62,14.00,868.00
2017-01-23,2017,1,1,4,23,"Selfie sticks",4,green,7,FALSE,0,4,63,14.49,912.87
2017-01-30,2017,1,1,5,23,"Selfie sticks",4,green,7,FALSE,0,4,69,15.26,1052.94
2017-02-06,2017,1,2,6,23,"Selfie sticks",4,green,7,FALSE,0,4,86,15.49,1332.14
2017-02-13,2017,1,2,7,23,"Selfie sticks",4,green,7,FALSE,0,4,132,15.49,2044.68
2017-02-20,2017,1,2,8,23,"Selfie sticks",4,green,7,FALSE,0,4,269,14.66,3943.54
2017-02-27,2017,1,2,9,23,"Selfie sticks",4,green,7,TRUE,1,4,256,10.04,2570.24
2017-03-06,2017,1,3,10,23,"Selfie sticks",4,green,7,TRUE,1,4,161,10.99,1769.39
2017-03-13,2017,1,3,11,23,"Selfie sticks",4,green,7,TRUE,1,4,403,10.01,4034.03
2017-03-20,2017,1,3,12,23,"Selfie sticks",4,green,7,TRUE,1,4,327,9.07,2965.89
2017-03-27,2017,1,3,13,23,"Selfie sticks",4,green,7,FALSE,0,4,192,14.34,2753.28
2017-04-03,2017,2,4,14,23,"Selfie sticks",4,green,7,FALSE,0,4,114,15.49,1765.86
2017-04-10,2017,2,4,15,23,"Selfie sticks",4,green,7,FALSE,0,4,216,14.49,3129.84
2017-04-17,2017,2,4,16,23,"Selfie sticks",4,green,7,FALSE,0,4,234,16.36,3828.24
2017-04-24,2017,2,4,17,23,"Selfie sticks",4,green,7,FALSE,0,4,226,16.38,3701.88
2017-05-01,2017,2,5,18,23,"Selfie sticks",4,green,7,TRUE,1,4,297,12.38,3676.86
2017-05-08,2017,2,5,19,23,"Selfie sticks",4,green,7,TRUE,1,4,319,14.41,4596.79
2017-05-15,2017,2,5,20,23,"Selfie sticks",4,green,7,TRUE,1,4,213,14.23,3030.99
2017-05-22,2017,2,5,21,23,"Selfie sticks",4,green,7,TRUE,1,4,228,14.48,3301.44
2017-05-29,2017,2,5,22,23,"Selfie sticks",4,green,7,FALSE,0,4,96,19.84,1904.64
2017-06-05,2017,2,6,23,23,"Selfie sticks",4,green,7,FALSE,0,4,106,19.89,2108.34
2017-06-12,2017,2,6,24,23,"Selfie sticks",4,green,7,FALSE,0,4,95,20.15,1914.25
2017-06-19,2017,2,6,25,23,"Selfie sticks",4,green,7,FALSE,0,4,105,21.12,2217.60
2017-06-26,2017,2,6,26,23,"Selfie sticks",4,green,7,TRUE,1,4,230,18.06,4153.80
2017-07-03,2017,3,7,27,23,"Selfie sticks",4,green,7,TRUE,1,4,249,17.73,4414.77
2017-07-10,2017,3,7,28,23,"Selfie sticks",4,green,7,TRUE,1,4,331,18.63,6166.53
2017-07-17,2017,3,7,29,23,"Selfie sticks",4,green,7,TRUE,1,4,224,17.70,3964.80
2017-07-24,2017,3,7,30,23,"Selfie sticks",4,green,7,TRUE,1,4,220,17.67,3887.40
2017-07-31,2017,3,7,31,23,"Selfie sticks",4,green,7,FALSE,0,4,124,19.93,2471.32
2017-08-07,2017,3,8,32,23,"Selfie sticks",4,green,7,FALSE,0,4,138,21.72,2997.36
2017-08-14,2017,3,8,33,23,"Selfie sticks",4,green,7,FALSE,0,4,147,20.56,3022.32
2017-08-21,2017,3,8,34,23,"Selfie sticks",4,green,7,FALSE,0,4,135,21.21,2863.35
2017-08-28,2017,3,8,35,23,"Selfie sticks",4,green,7,FALSE,0,4,153,19.88,3041.64
2017-09-04,2017,3,9,36,23,"Selfie sticks",4,green,7,TRUE,1,4,208,17.95,3733.60
2017-09-11,2017,3,9,37,23,"Selfie sticks",4,green,7,FALSE,0,4,166,21.96,3645.36
2017-09-18,2017,3,9,38,23,"Selfie sticks",4,green,7,FALSE,0,4,102,21.15,2157.30
2017-09-25,2017,3,9,39,23,"Selfie sticks",4,green,7,FALSE,0,4,66,20.36,1343.76
2017-10-02,2017,4,10,40,23,"Selfie sticks",4,green,7,TRUE,1,4,249,12.76,3177.24
2017-10-09,2017,4,10,41,23,"Selfie sticks",4,green,7,TRUE,1,4,7,13.29,93.03
2017-10-16,2017,4,10,42,23,"Selfie sticks",4,green,7,TRUE,1,4,229,13.55,3102.95
2017-10-23,2017,4,10,43,23,"Selfie sticks",4,green,7,TRUE,1,4,72,13.38,963.36
2017-10-30,2017,4,10,44,23,"Selfie sticks",4,green,7,FALSE,0,4,47,21.95,1031.65
2017-11-06,2017,4,11,45,23,"Selfie sticks",4,green,7,FALSE,0,4,41,21.51,881.91
2017-11-13,2017,4,11,46,23,"Selfie sticks",4,green,7,FALSE,0,4,63,20.99,1322.37
2017-11-20,2017,4,11,47,23,"Selfie sticks",4,green,7,FALSE,0,4,74,20.99,1553.26
2017-11-27,2017,4,11,48,23,"Selfie sticks",4,green,7,FALSE,0,4,67,19.99,1339.33
2017-12-04,2017,4,12,49,23,"Selfie sticks",4,green,7,FALSE,0,4,44,18.49,813.56
2017-12-11,2017,4,12,50,23,"Selfie sticks",4,green,7,FALSE,0,4,20,20.99,419.80
2017-12-18,2017,4,12,51,23,"Selfie sticks",4,green,7,FALSE,0,4,4,19.99,79.96
2017-12-25,2017,4,12,52,23,"Selfie sticks",4,green,7,FALSE,0,4,6,19.99,119.94
2018-01-01,2018,1,1,0,23,"Selfie sticks",4,green,7,FALSE,0,4,12,19.99,239.88
2018-01-08,2018,1,1,1,23,"Selfie sticks",4,green,7,FALSE,0,4,25,18.35,458.75
2018-01-15,2018,1,1,2,23,"Selfie sticks",4,green,7,TRUE,1,4,8,15.49,123.92
2018-01-22,2018,1,1,3,23,"Selfie sticks",4,green,7,TRUE,1,4,18,14.66,263.88
2018-01-29,2018,1,1,4,23,"Selfie sticks",4,green,7,TRUE,1,4,10,14.49,144.90
2018-02-05,2018,1,2,5,23,"Selfie sticks",4,green,7,TRUE,1,4,25,16.49,412.25
2018-02-12,2018,1,2,6,23,"Selfie sticks",4,green,7,TRUE,1,4,20,14.81,296.20
2018-02-19,2018,1,2,7,23,"Selfie sticks",4,green,7,FALSE,0,4,11,20.99,230.89
2018-02-26,2018,1,2,8,23,"Selfie sticks",4,green,7,FALSE,0,4,3,21.99,65.97
2018-03-05,2018,1,3,9,23,"Selfie sticks",4,green,7,FALSE,0,4,35,20.99,734.65
2018-03-12,2018,1,3,10,23,"Selfie sticks",4,green,7,TRUE,1,4,43,20.99,902.57
2018-03-19,2018,1,3,11,23,"Selfie sticks",4,green,7,TRUE,1,4,47,19.99,939.53
2018-03-26,2018,1,3,12,23,"Selfie sticks",4,green,7,TRUE,1,4,51,15.43,786.93
2018-04-02,2018,2,4,13,23,"Selfie sticks",4,green,7,FALSE,0,4,40,13.99,559.60
2018-04-09,2018,2,4,14,23,"Selfie sticks",4,green,7,TRUE,1,4,53,15.33,812.49
2018-04-16,2018,2,4,15,23,"Selfie sticks",4,green,7,FALSE,0,4,33,19.99,659.67
2018-04-23,2018,2,4,16,23,"Selfie sticks",4,green,7,FALSE,0,4,40,19.99,799.60
2018-04-30,2018,2,4,17,23,"Selfie sticks",4,green,7,FALSE,0,4,40,19.99,799.60
2018-05-07,2018,2,5,18,23,"Selfie sticks",4,green,7,TRUE,1,4,54,21.99,1187.46
2018-05-14,2018,2,5,19,23,"Selfie sticks",4,green,7,TRUE,1,4,61,17.40,1061.40
2018-05-21,2018,2,5,20,23,"Selfie sticks",4,green,7,TRUE,1,4,55,14.49,796.95
2018-05-28,2018,2,5,21,23,"Selfie sticks",4,green,7,FALSE,0,4,41,16.49,676.09
2018-06-04,2018,2,6,22,23,"Selfie sticks",4,green,7,FALSE,0,4,47,16.50,775.50
2018-06-11,2018,2,6,23,23,"Selfie sticks",4,green,7,FALSE,0,4,45,15.76,709.20
2018-06-18,2018,2,6,24,23,"Selfie sticks",4,green,7,TRUE,1,4,52,15.49,805.48
2018-06-25,2018,2,6,25,23,"Selfie sticks",4,green,7,TRUE,1,4,48,21.99,1055.52
2018-07-02,2018,3,7,26,23,"Selfie sticks",4,green,7,FALSE,0,4,24,21.99,527.76
2018-07-09,2018,3,7,27,23,"Selfie sticks",4,green,7,FALSE,0,4,32,21.99,703.68
2018-07-16,2018,3,7,28,23,"Selfie sticks",4,green,7,TRUE,1,4,42,20.99,881.58
2018-07-23,2018,3,7,29,23,"Selfie sticks",4,green,7,FALSE,0,4,29,24.29,704.41
2018-07-30,2018,3,7,30,23,"Selfie sticks",4,green,7,FALSE,0,4,29,23.29,675.41
2018-08-06,2018,3,8,31,23,"Selfie sticks",4,green,7,FALSE,0,4,36,25.29,910.44
2018-08-13,2018,3,8,32,23,"Selfie sticks",4,green,7,FALSE,0,4,35,24.29,850.15
2018-08-20,2018,3,8,33,23,"Selfie sticks",4,green,7,FALSE,0,4,45,23.29,1048.05
2018-08-27,2018,3,8,34,23,"Selfie sticks",4,green,7,TRUE,1,4,49,24.29,1190.21
2018-09-03,2018,3,9,35,23,"Selfie sticks",4,green,7,FALSE,0,4,43,25.29,1087.47
2018-09-10,2018,3,9,36,23,"Selfie sticks",4,green,7,FALSE,0,4,59,20.99,1238.41
2018-09-17,2018,3,9,37,23,"Selfie sticks",4,green,7,TRUE,1,4,70,19.99,1399.30
2018-09-24,2018,3,9,38,23,"Selfie sticks",4,green,7,FALSE,0,4,50,20.99,1049.50
2016-10-31,2016,4,10,44,24,"Flash drives",12,none,0,FALSE,0,5,33,15.39,507.87
2016-11-07,2016,4,11,45,24,"Flash drives",12,none,0,FALSE,0,5,40,14.39,575.60
2016-11-14,2016,4,11,46,24,"Flash drives",12,none,0,FALSE,0,5,38,13.39,508.82
2016-11-21,2016,4,11,47,24,"Flash drives",12,none,0,FALSE,0,5,42,14.39,604.38
2016-11-28,2016,4,11,48,24,"Flash drives",12,none,0,FALSE,0,5,27,12.89,348.03
2016-12-05,2016,4,12,49,24,"Flash drives",12,none,0,FALSE,0,5,36,12.99,467.64
2016-12-12,2016,4,12,50,24,"Flash drives",12,none,0,FALSE,0,5,43,13.07,562.01
2016-12-19,2016,4,12,51,24,"Flash drives",12,none,0,FALSE,0,5,47,12.63,593.61
2016-12-26,2016,4,12,52,24,"Flash drives",12,none,0,FALSE,0,5,52,12.62,656.24
2017-01-02,2017,1,1,1,24,"Flash drives",12,none,0,FALSE,0,5,54,13.19,712.26
2017-01-09,2017,1,1,2,24,"Flash drives",12,none,0,FALSE,0,5,45,13.02,585.90
2017-01-16,2017,1,1,3,24,"Flash drives",12,none,0,FALSE,0,5,42,13.79,579.18
2017-01-23,2017,1,1,4,24,"Flash drives",12,none,0,FALSE,0,5,38,13.90,528.20
2017-01-30,2017,1,1,5,24,"Flash drives",12,none,0,FALSE,0,5,42,12.63,530.46
2017-02-06,2017,1,2,6,24,"Flash drives",12,none,0,FALSE,0,5,48,14.80,710.40
2017-02-13,2017,1,2,7,24,"Flash drives",12,none,0,FALSE,0,5,35,13.30,465.50
2017-02-20,2017,1,2,8,24,"Flash drives",12,none,0,FALSE,0,5,35,14.89,521.15
2017-02-27,2017,1,2,9,24,"Flash drives",12,none,0,FALSE,0,5,39,13.26,517.14
2017-03-06,2017,1,3,10,24,"Flash drives",12,none,0,FALSE,0,5,54,13.65,737.10
2017-03-13,2017,1,3,11,24,"Flash drives",12,none,0,FALSE,0,5,34,14.94,507.96
2017-03-20,2017,1,3,12,24,"Flash drives",12,none,0,FALSE,0,5,44,14.02,616.88
2017-03-27,2017,1,3,13,24,"Flash drives",12,none,0,FALSE,0,5,50,14.13,706.50
2017-04-03,2017,2,4,14,24,"Flash drives",12,none,0,FALSE,0,5,54,13.22,713.88
2017-04-10,2017,2,4,15,24,"Flash drives",12,none,0,FALSE,0,5,44,15.26,671.44
2017-04-17,2017,2,4,16,24,"Flash drives",12,none,0,FALSE,0,5,36,13.16,473.76
2017-04-24,2017,2,4,17,24,"Flash drives",12,none,0,FALSE,0,5,49,12.27,601.23
2017-05-01,2017,2,5,18,24,"Flash drives",12,none,0,FALSE,0,5,41,14.39,589.99
2017-05-08,2017,2,5,19,24,"Flash drives",12,none,0,FALSE,0,5,25,14.39,359.75
2017-05-15,2017,2,5,20,24,"Flash drives",12,none,0,FALSE,0,5,38,12.95,492.10
2017-05-22,2017,2,5,21,24,"Flash drives",12,none,0,FALSE,0,5,33,13.22,436.26
2017-05-29,2017,2,5,22,24,"Flash drives",12,none,0,FALSE,0,5,32,12.88,412.16
2017-06-05,2017,2,6,23,24,"Flash drives",12,none,0,FALSE,0,5,46,15.39,707.94
2017-06-12,2017,2,6,24,24,"Flash drives",12,none,0,FALSE,0,5,26,12.72,330.72
2017-06-19,2017,2,6,25,24,"Flash drives",12,none,0,FALSE,0,5,27,15.18,409.86
2017-06-26,2017,2,6,26,24,"Flash drives",12,none,0,TRUE,1,5,21,19.33,405.93
2017-07-03,2017,3,7,27,24,"Flash drives",12,none,0,FALSE,0,5,25,15.21,380.25
2017-07-10,2017,3,7,28,24,"Flash drives",12,none,0,TRUE,1,5,12,21.05,252.60
2017-07-17,2017,3,7,29,24,"Flash drives",12,none,0,FALSE,0,5,22,16.06,353.32
2017-07-24,2017,3,7,30,24,"Flash drives",12,none,0,TRUE,1,5,23,17.79,409.17
2017-07-31,2017,3,7,31,24,"Flash drives",12,none,0,FALSE,0,5,10,28.90,289.00
2017-08-07,2017,3,8,32,24,"Flash drives",12,none,0,TRUE,1,5,10,20.98,209.80
2017-08-14,2017,3,8,33,24,"Flash drives",12,none,0,FALSE,0,5,8,26.59,212.72
2017-08-21,2017,3,8,34,24,"Flash drives",12,none,0,TRUE,1,5,21,20.99,440.79
2017-08-28,2017,3,8,35,24,"Flash drives",12,none,0,TRUE,1,5,10,20.99,209.90
2017-09-04,2017,3,9,36,24,"Flash drives",12,none,0,FALSE,0,5,8,30.89,247.12
2017-09-11,2017,3,9,37,24,"Flash drives",12,none,0,FALSE,0,5,7,28.16,197.12
2017-09-18,2017,3,9,38,24,"Flash drives",12,none,0,TRUE,1,5,5,19.79,98.95
2017-09-25,2017,3,9,39,24,"Flash drives",12,none,0,TRUE,1,5,7,21.99,153.93
2017-10-02,2017,4,10,40,24,"Flash drives",12,none,0,FALSE,0,5,7,31.89,223.23
2017-10-09,2017,4,10,41,24,"Flash drives",12,none,0,FALSE,0,5,7,30.89,216.23
2017-10-16,2017,4,10,42,24,"Flash drives",12,none,0,TRUE,1,5,11,20.99,230.89
2017-10-23,2017,4,10,43,24,"Flash drives",12,none,0,FALSE,0,5,8,29.89,239.12
2017-10-30,2017,4,10,44,24,"Flash drives",12,none,0,FALSE,0,5,6,28.41,170.46
2017-11-06,2017,4,11,45,24,"Flash drives",12,none,0,FALSE,0,5,8,21.99,175.92
2017-11-13,2017,4,11,46,24,"Flash drives",12,none,0,FALSE,0,5,9,19.99,179.91
2017-11-20,2017,4,11,47,24,"Flash drives",12,none,0,FALSE,0,5,11,29.89,328.79
2017-11-27,2017,4,11,48,24,"Flash drives",12,none,0,FALSE,0,5,12,20.99,251.88
2017-12-04,2017,4,12,49,24,"Flash drives",12,none,0,FALSE,0,5,6,21.92,131.52
2017-12-11,2017,4,12,50,24,"Flash drives",12,none,0,FALSE,0,5,10,21.99,219.90
2017-12-18,2017,4,12,51,24,"Flash drives",12,none,0,FALSE,0,5,8,31.89,255.12
2017-12-25,2017,4,12,52,24,"Flash drives",12,none,0,FALSE,0,5,11,20.99,230.89
2018-01-01,2018,1,1,0,24,"Flash drives",12,none,0,FALSE,0,5,4,29.89,119.56
2018-01-08,2018,1,1,1,24,"Flash drives",12,none,0,FALSE,0,5,16,19.99,319.84
2018-01-15,2018,1,1,2,24,"Flash drives",12,none,0,FALSE,0,5,12,30.90,370.80
2018-01-22,2018,1,1,3,24,"Flash drives",12,none,0,FALSE,0,5,10,19.99,199.90
2018-01-29,2018,1,1,4,24,"Flash drives",12,none,0,FALSE,0,5,7,31.89,223.23
2018-02-05,2018,1,2,5,24,"Flash drives",12,none,0,TRUE,1,5,17,21.99,373.83
2018-02-12,2018,1,2,6,24,"Flash drives",12,none,0,FALSE,0,5,4,27.41,109.64
2018-02-19,2018,1,2,7,24,"Flash drives",12,none,0,FALSE,0,5,10,18.01,180.10
2018-02-26,2018,1,2,8,24,"Flash drives",12,none,0,FALSE,0,5,8,29.89,239.12
2018-03-05,2018,1,3,9,24,"Flash drives",12,none,0,FALSE,0,5,15,21.36,320.40
2018-03-12,2018,1,3,10,24,"Flash drives",12,none,0,FALSE,0,5,14,28.37,397.18
2018-03-19,2018,1,3,11,24,"Flash drives",12,none,0,FALSE,0,5,17,21.21,360.57
2018-03-26,2018,1,3,12,24,"Flash drives",12,none,0,FALSE,0,5,16,26.65,426.40
2018-04-02,2018,2,4,13,24,"Flash drives",12,none,0,FALSE,0,5,19,20.99,398.81
2018-04-09,2018,2,4,14,24,"Flash drives",12,none,0,FALSE,0,5,10,27.59,275.90
2018-04-16,2018,2,4,15,24,"Flash drives",12,none,0,FALSE,0,5,20,21.99,439.80
2018-04-23,2018,2,4,16,24,"Flash drives",12,none,0,FALSE,0,5,11,31.89,350.79
2018-04-30,2018,2,4,17,24,"Flash drives",12,none,0,FALSE,0,5,28,19.99,559.72
2018-05-07,2018,2,5,18,24,"Flash drives",12,none,0,FALSE,0,5,15,31.89,478.35
2018-05-14,2018,2,5,19,24,"Flash drives",12,none,0,FALSE,0,5,22,20.99,461.78
2018-05-21,2018,2,5,20,24,"Flash drives",12,none,0,FALSE,0,5,19,29.89,567.91
2018-05-28,2018,2,5,21,24,"Flash drives",12,none,0,TRUE,1,5,24,25.93,622.32
